"FTYPE","long","lat"
"power facility",144.01383,-37.74191
"power facility",144.01823,-37.60705
"power facility",143.9815,-37.76497
"power facility",143.98499,-37.75113
"power facility",144.01416,-37.65018
"community venue",145.01897,-37.97547
"recreational resource",145.18205,-38.11592
"recreational resource",144.95235,-37.29511
"recreational resource",145.04415,-37.20265
"recreational resource",145.05021,-37.20284
"place of worship",145.05544,-37.96458
"place of worship",145.05613,-37.96428
"cultural centre",145.0916,-37.97669
"recreational resource",144.85609,-37.11369
"recreational resource",144.1708,-38.40593
"place of worship",145.12428,-38.07616
"community venue",145.04321,-37.94992
"recreational resource",143.89133,-37.42334
"place of worship",145.13797,-37.94052
"place of worship",145.08915,-38.00612
"community venue",145.1034,-38.02847
"recreational resource",145.18198,-38.11706
"power facility",144.01977,-37.63211
"recreational resource",145.1911,-38.10429
"recreational resource",143.79553,-37.47769
"recreational resource",143.89123,-37.40905
"recreational resource",143.89074,-37.42391
"recreational resource",145.19142,-38.10427
"place of worship",145.04673,-37.91924
"community venue",145.03579,-37.91105
"cultural centre",145.0407,-37.91937
"power facility",144.04932,-37.63337
"recreational resource",143.79538,-37.47734
"place of worship",145.0117,-37.86758
"place of worship",145.01263,-37.86614
"power facility",144.02596,-37.63108
"place of worship",145.01146,-37.87131
"power facility",144.02636,-37.6275
"recreational resource",144.90614,-37.58277
"power facility",144.01988,-37.61113
"place of worship",145.03808,-37.98668
"recreational resource",145.1924,-38.105
"landmark",146.33942,-37.18201
"power facility",144.02483,-37.61061
"education centre",144.98563,-37.80038
"education centre",145.03041,-37.65321
"power facility",144.01459,-37.75877
"power facility",144.01708,-37.75596
"power facility",144.01656,-37.6366
"power facility",144.0388,-37.62432
"power facility",144.01868,-37.6188
"power facility",144.02903,-37.6178
"power facility",144.00668,-37.6024
"power facility",144.01166,-37.76142
"power facility",144.01372,-37.75217
"power facility",143.9848,-37.76247
"power facility",143.98164,-37.75423
"power facility",143.99261,-37.74837
"power facility",143.97945,-37.74477
"power facility",144.00706,-37.64999
"power facility",144.0504,-37.64011
"community venue",144.99806,-37.75336
"landmark",145.35998,-37.90483
"commercial facility",144.96655,-37.82698
"community venue",145.51755,-37.65353
"excavation site",144.97053,-37.81724
"excavation site",144.96933,-37.82072
"excavation site",144.96812,-37.82104
"excavation site",144.97285,-37.81628
"excavation site",144.96812,-37.82089
"recreational resource",146.40738,-38.23077
"community venue",145.01146,-37.62608
"recreational resource",144.6873,-37.86817
"recreational resource",145.16764,-37.86474
"recreational resource",145.08428,-37.86723
"recreational resource",145.26984,-37.8673
"care facility",144.74065,-37.71257
"care facility",144.928,-37.76408
"recreational resource",144.97875,-37.87181
"landmark",144.97425,-37.81288
"care facility",145.04607,-37.98048
"care facility",145.21439,-37.95612
"recreational resource",145.06861,-37.97212
"recreational resource",145.1763,-37.97576
"recreational resource",145.11809,-37.97783
"recreational resource",145.24605,-37.97963
"recreational resource",145.02529,-37.9824
"care facility",145.04211,-37.87602
"recreational resource",145.11218,-37.90637
"landmark",144.90582,-37.86102
"care facility",144.97511,-37.41245
"cableway",146.43492,-37.14637
"cableway",146.4461,-37.1469
"recreational resource",145.09338,-37.90789
"power facility",144.01105,-37.63645
"community venue",143.64346,-38.19397
"community venue",145.55561,-38.01887
"cultural centre",145.42323,-37.2126
"community venue",145.4229,-37.21256
"power facility",144.03291,-37.6263
"commercial facility",144.97243,-37.81401
"commercial facility",144.37217,-38.15255
"cultural centre",146.39437,-38.23669
"recreational resource",146.35903,-38.29755
"recreational resource",145.03369,-38.21354
"dumping ground",146.46117,-37.1391
"admin facility",146.39746,-37.10894
"admin facility",145.08886,-37.89838
"landmark",144.98633,-37.83127
"education centre",145.01141,-37.78764
"education centre",145.11249,-37.68764
"education centre",145.04547,-37.74945
"recreational resource",145.18975,-37.82533
"recreational resource",145.14982,-37.82695
"communication service",145.21365,-37.74044
"communication service",145.23634,-37.7857
"communication service",143.93348,-37.56628
"communication service",144.38995,-37.15983
"education centre",144.99778,-37.74139
"recreational resource",145.20728,-37.82724
"communication service",144.10167,-38.4617
"communication service",145.71189,-37.19128
"recreational resource",145.22512,-37.82749
"landmark",144.88055,-37.82803
"recreational resource",145.15435,-37.82893
"recreational resource",145.26049,-37.82944
"recreational resource",145.19418,-37.82964
"recreational resource",145.05764,-37.78892
"recreational resource",145.07784,-37.82499
"community venue",145.06773,-37.63731
"recreational resource",146.47719,-38.14934
"recreational resource",146.53263,-38.19561
"power facility",144.01383,-37.61513
"power facility",144.01346,-37.61018
"community venue",145.11904,-37.5081
"community venue",144.87987,-37.79548
"power facility",144.00929,-37.74392
"cultural centre",145.05868,-38.23591
"cultural centre",144.96648,-37.35239
"cultural centre",144.14827,-37.3424
"recreational resource",145.25318,-37.86095
"landmark",145.05742,-37.83295
"recreational resource",145.27417,-37.83385
"recreational resource",144.96591,-37.83467
"recreational resource",145.15036,-37.83653
"recreational resource",144.88809,-37.83945
"recreational resource",145.25106,-37.8397
"recreational resource",145.05002,-37.84043
"communication service",143.76418,-37.389
"recreational resource",145.13915,-37.84112
"recreational resource",145.15301,-37.84356
"recreational resource",144.8945,-37.84485
"recreational resource",145.1061,-37.8457
"recreational resource",145.06245,-37.84586
"recreational resource",145.15455,-37.8466
"recreational resource",146.52369,-38.19007
"recreational resource",145.14425,-37.84686
"recreational resource",144.8884,-37.84737
"recreational resource",145.13865,-37.84741
"recreational resource",144.95876,-37.84758
"cultural centre",143.97341,-38.53664
"recreational resource",145.23308,-38.09376
"cultural centre",145.42507,-37.789
"hospital",145.00793,-37.9067
"admin facility",145.19477,-38.30827
"recreational resource",145.07877,-37.97846
"recreational resource",145.20804,-37.9804
"recreational resource",145.28215,-37.90594
"recreational resource",145.07565,-37.90673
"recreational resource",145.08794,-37.90699
"recreational resource",145.0808,-37.91073
"recreational resource",144.63936,-37.9104
"recreational resource",145.32306,-37.911
"recreational resource",145.24951,-37.91121
"recreational resource",145.06773,-37.91155
"recreational resource",145.05135,-37.91308
"recreational resource",145.28914,-37.91646
"recreational resource",145.02451,-37.91759
"care facility",145.45653,-38.06
"recreational resource",145.13097,-37.92015
"recreational resource",145.0677,-37.92524
"recreational resource",144.74426,-37.9257
"recreational resource",145.19224,-37.92716
"recreational resource",145.07966,-37.92924
"recreational resource",145.03201,-37.93767
"recreational resource",145.20463,-38.08756
"recreational resource",145.2852,-38.08768
"recreational resource",145.12875,-38.09025
"recreational resource",145.1911,-38.09041
"recreational resource",145.20021,-38.09109
"recreational resource",144.34983,-38.09095
"recreational resource",145.13169,-38.09619
"recreational resource",145.14268,-38.10219
"recreational resource",144.32825,-38.10275
"recreational resource",145.14249,-38.1074
"recreational resource",145.2748,-38.11042
"landmark",145.0348,-37.9828
"recreational resource",145.12559,-37.98428
"recreational resource",145.23598,-37.98946
"recreational resource",145.15712,-37.99001
"power facility",143.98869,-37.76497
"recreational resource",145.21629,-37.99202
"recreational resource",145.2048,-37.99296
"recreational resource",145.2485,-37.99328
"recreational resource",145.24294,-37.9955
"recreational resource",145.22582,-37.99584
"recreational resource",145.26484,-37.99733
"recreational resource",145.30043,-37.99751
"recreational resource",145.08739,-37.99896
"communication service",146.03805,-38.26436
"recreational resource",144.38976,-38.16357
"recreational resource",144.3126,-38.16674
"recreational resource",144.57444,-38.16891
"recreational resource",144.71866,-38.17102
"communication service",145.56542,-38.44264
"recreational resource",144.31464,-38.17608
"recreational resource",144.40204,-38.17904
"recreational resource",146.30088,-38.17556
"recreational resource",144.31557,-38.33177
"recreational resource",145.67014,-38.33365
"recreational resource",144.97053,-38.33699
"recreational resource",146.27343,-38.37844
"recreational resource",145.76155,-38.41099
"recreational resource",145.43294,-38.41425
"landmark",145.81995,-38.43283
"recreational resource",145.16262,-37.81435
"recreational resource",143.97552,-38.53829
"landmark",145.59159,-38.60882
"community venue",145.12276,-37.86945
"place of worship",143.83421,-37.55877
"community venue",145.11852,-38.02263
"community venue",145.35354,-37.75567
"community venue",144.29755,-38.0944
"community venue",145.2974,-37.76833
"community venue",145.13237,-38.06032
"community venue",145.06917,-37.85246
"community venue",145.16697,-37.99409
"community venue",145.19184,-38.1516
"community venue",144.93135,-37.66907
"community venue",144.97031,-38.39982
"community venue",144.65519,-38.115
"community venue",144.97155,-37.80473
"community venue",145.32609,-38.02464
"community venue",144.8743,-37.70206
"recreational resource",145.02209,-37.81586
"community venue",144.39852,-38.26545
"community venue",144.3421,-38.20557
"community venue",144.87545,-37.78856
"communication service",145.72151,-38.01241
"communication service",144.79936,-37.04469
"communication service",145.47358,-37.53724
"communication service",144.58939,-37.60854
"admin facility",145.70774,-37.1899
"community venue",143.94992,-38.36586
"community venue",145.85964,-38.13529
"community venue",143.81273,-37.04806
"power facility",143.9754,-37.74812
"power facility",143.98825,-37.74926
"power facility",144.01751,-37.64599
"power facility",144.02432,-37.61756
"power facility",144.02606,-37.60713
"recreational resource",145.15621,-37.94246
"communication service",144.34236,-38.17625
"recreational resource",146.29473,-38.19259
"recreational resource",146.52285,-38.20022
"recreational resource",146.55924,-38.20102
"recreational resource",144.19508,-38.21816
"power facility",144.0177,-37.73973
"communication service",143.73796,-37.87967
"place of worship",144.99696,-37.92503
"recreational resource",145.1677,-38.22224
"communication service",144.8297,-37.86798
"place of worship",145.0342,-37.89957
"recreational resource",145.05763,-38.22417
"power facility",144.03896,-37.6379
"power facility",143.99543,-37.76497
"recreational resource",145.04524,-38.22474
"recreational resource",145.03928,-38.22529
"recreational resource",145.17503,-38.22591
"recreational resource",145.18399,-38.2271
"recreational resource",145.17611,-38.23096
"recreational resource",145.54558,-37.95209
"community venue",143.57199,-38.22212
"community venue",143.58335,-38.36016
"community venue",143.60848,-38.42113
"recreational resource",144.76199,-37.78027
"recreational resource",144.92508,-37.78183
"recreational resource",145.24559,-37.782
"recreational resource",144.92875,-37.7826
"recreational resource",144.80609,-37.78262
"recreational resource",145.23586,-37.80398
"recreational resource",145.14935,-37.80752
"recreational resource",145.13194,-37.80758
"recreational resource",144.89072,-37.80796
"recreational resource",144.89717,-37.80926
"recreational resource",145.13461,-37.81006
"recreational resource",145.17197,-37.81003
"recreational resource",145.06841,-37.81195
"recreational resource",145.32047,-37.81233
"recreational resource",145.12064,-37.81394
"recreational resource",144.87569,-37.81601
"recreational resource",145.37987,-37.81639
"recreational resource",145.02195,-37.81763
"recreational resource",145.17535,-37.81762
"recreational resource",145.27198,-37.81778
"recreational resource",145.01888,-37.82011
"recreational resource",145.02029,-37.624
"recreational resource",143.88581,-37.61908
"community venue",146.55554,-38.10848
"recreational resource",144.87755,-37.84024
"recreational resource",144.91975,-37.71577
"recreational resource",144.82344,-37.71707
"recreational resource",145.10627,-37.82955
"recreational resource",145.25803,-37.78986
"sport facility",145.01901,-37.71646
"recreational resource",145.28628,-38.01053
"sport facility",144.96851,-37.70367
"recreational resource",145.08314,-37.86223
"recreational resource",145.11535,-37.5072
"recreational resource",145.10697,-37.59038
"recreational resource",145.11669,-37.68359
"recreational resource",145.1167,-37.68361
"recreational resource",145.14948,-37.67778
"recreational resource",145.04749,-37.66777
"recreational resource",145.08055,-37.63437
"recreational resource",145.12049,-37.58312
"recreational resource",145.13414,-37.59859
"recreational resource",145.11978,-37.60891
"recreational resource",145.01637,-37.62024
"recreational resource",145.01096,-37.63401
"recreational resource",145.12354,-37.57812
"recreational resource",145.01344,-37.63541
"recreational resource",145.02466,-37.67855
"recreational resource",145.10762,-37.60833
"recreational resource",145.01895,-37.61512
"recreational resource",145.02242,-37.66561
"recreational resource",145.18592,-38.08881
"recreational resource",144.336,-38.09287
"recreational resource",145.28762,-38.09766
"recreational resource",145.2777,-38.09885
"recreational resource",145.12905,-38.10052
"recreational resource",145.18945,-38.1063
"recreational resource",144.93556,-37.77674
"recreational resource",145.13484,-38.109
"recreational resource",145.13636,-37.98282
"recreational resource",145.11985,-37.98301
"recreational resource",144.89909,-37.77105
"recreational resource",144.87794,-37.79524
"education centre",144.899,-37.80439
"recreational resource",144.86628,-37.78793
"recreational resource",144.87529,-37.79202
"recreational resource",144.89864,-37.77286
"recreational resource",144.89486,-37.77719
"recreational resource",145.22666,-37.99512
"recreational resource",145.17211,-37.96155
"care facility",145.18795,-37.86839
"recreational resource",145.19814,-37.9848
"recreational resource",145.12147,-37.98681
"care facility",144.61349,-37.88734
"care facility",145.30149,-38.16236
"care facility",145.00625,-37.88383
"care facility",144.93539,-37.79121
"care facility",144.9096,-37.57075
"care facility",144.89419,-37.85812
"care facility",145.33851,-37.75523
"care facility",145.29493,-37.84651
"recreational resource",145.13315,-37.98874
"recreational resource",145.15681,-37.98917
"care facility",145.04002,-37.86336
"recreational resource",145.12899,-38.068
"care facility",145.24562,-37.97966
"care facility",145.0504,-37.8664
"care facility",145.0489,-37.8734
"care facility",145.26586,-38.10898
"care facility",145.26467,-37.98845
"care facility",145.09349,-37.83638
"care facility",145.0199,-37.85274
"sport facility",145.90793,-37.23289
"care facility",145.01484,-37.75469
"sport facility",144.72485,-37.57528
"care facility",145.00575,-37.88431
"care facility",144.97409,-37.83825
"care facility",144.9648,-37.79967
"care facility",144.96444,-37.67524
"care facility",144.94015,-37.72569
"care facility",144.93201,-37.59621
"care facility",144.89231,-37.60147
"care facility",144.87123,-37.78097
"care facility",144.74699,-37.87177
"care facility",144.73838,-37.88376
"care facility",144.68507,-37.83655
"care facility",144.67515,-37.82279
"care facility",144.67173,-37.84791
"care facility",144.6678,-37.72611
"landmark",143.86462,-37.58139
"care facility",145.07697,-37.90758
"care facility",145.03889,-38.22492
"care facility",144.73322,-37.27801
"care facility",144.65876,-37.84646
"care facility",144.7168,-37.8417
"care facility",145.02887,-37.88089
"care facility",144.54716,-37.70909
"care facility",145.04938,-37.7001
"community venue",144.97904,-37.86746
"care facility",145.1158,-37.88896
"care facility",145.23073,-37.89216
"care facility",144.65845,-37.90646
"care facility",145.25227,-37.84844
"care facility",145.01218,-37.90886
"care facility",145.28197,-37.80099
"recreational resource",145.01153,-37.94106
"care facility",145.28197,-37.80099
"recreational resource",145.01559,-37.91016
"recreational resource",145.00926,-37.91095
"recreational resource",145.01005,-37.9153
"care facility",145.24068,-37.86089
"recreational resource",145.32686,-37.91665
"recreational resource",145.25182,-37.91883
"recreational resource",145.25965,-37.92151
"recreational resource",145.2781,-37.9225
"landmark",144.98653,-37.92589
"recreational resource",145.19929,-37.92584
"recreational resource",145.02186,-37.92702
"recreational resource",145.03879,-37.92771
"care facility",145.01642,-37.84179
"care facility",144.17384,-38.05076
"recreational resource",145.15385,-37.92844
"recreational resource",145.2412,-37.93108
"care facility",145.01182,-37.68184
"cultural centre",144.66721,-38.26481
"recreational resource",145.02617,-37.93593
"recreational resource",145.22559,-37.93617
"care facility",145.0324,-37.7818
"recreational resource",145.09067,-37.93896
"recreational resource",145.10483,-37.94082
"care facility",145.0311,-37.9786
"care facility",145.0292,-38.2728
"care facility",145.0272,-37.9617
"care facility",145.0231,-37.8572
"care facility",145.0226,-37.8804
"care facility",145.0222,-37.8161
"care facility",143.59813,-38.33707
"recreational resource",145.209,-37.94437
"recreational resource",145.02599,-37.94531
"recreational resource",145.14758,-37.94803
"sport facility",146.53215,-38.19459
"care facility",144.9331,-37.7839
"care facility",144.9326,-37.7373
"care facility",144.9322,-37.7559
"communication service",144.00243,-37.38913
"recreational resource",143.80879,-37.04497
"communication service",144.88414,-37.83981
"communication service",144.06306,-37.10768
"recreational resource",144.87119,-37.70003
"recreational resource",144.76743,-37.70227
"recreational resource",144.76618,-37.7733
"recreational resource",145.18011,-37.70469
"care facility",144.9322,-37.7559
"recreational resource",145.07804,-37.70693
"care facility",144.9315,-37.6096
"recreational resource",144.57706,-37.70751
"communication service",145.99763,-37.89344
"recreational resource",145.15529,-37.71067
"recreational resource",144.74431,-37.71296
"recreational resource",144.7803,-37.71305
"care facility",145.05125,-37.8766
"community venue",144.65306,-38.11819
"care facility",144.88216,-37.83682
"care facility",144.7149,-38.17184
"recreational resource",144.76998,-37.71433
"recreational resource",145.08949,-37.71462
"care facility",144.37148,-38.24197
"care facility",145.11768,-37.92774
"care facility",144.97348,-37.73576
"care facility",144.90514,-37.86312
"care facility",144.93943,-37.84107
"care facility",145.26171,-37.823
"sport facility",146.18109,-38.28903
"recreational resource",144.75021,-37.35367
"sport facility",144.45965,-37.2486
"care facility",145.19024,-37.94237
"care facility",144.58864,-37.49006
"cultural centre",144.59258,-37.48765
"care facility",145.12081,-37.91132
"care facility",143.72251,-37.90355
"care facility",145.24388,-37.92605
"care facility",145.15959,-37.79681
"care facility",144.99688,-37.7552
"sport facility",144.87069,-37.7387
"care facility",144.88616,-37.71962
"sport facility",145.48416,-38.07369
"care facility",143.98573,-38.24011
"sport facility",145.81895,-38.43294
"care facility",144.70523,-37.58451
"community venue",145.31058,-37.75325
"community venue",145.31058,-37.75325
"care facility",144.76838,-37.69528
"sport facility",145.08689,-37.80316
"care facility",145.13503,-37.80327
"care facility",145.09312,-37.86237
"care facility",145.03969,-37.95569
"care facility",144.88,-37.64284
"care facility",145.19488,-38.155
"care facility",145.0977,-38.01321
"care facility",146.55062,-38.18048
"health facility",145.31061,-37.75293
"care facility",145.1137,-38.03757
"care facility",145.00525,-37.73838
"care facility",145.03828,-37.90052
"care facility",145.20777,-37.99669
"recreational resource",144.90016,-37.80269
"care facility",145.22577,-37.97149
"care facility",145.02453,-37.93294
"care facility",145.03019,-37.80088
"care facility",144.6753,-37.83813
"care facility",145.6506,-37.7532
"care facility",145.6186,-37.7861
"recreational resource",144.319,-38.14867
"care facility",145.6175,-37.7867
"care facility",145.09198,-37.99048
"care facility",144.98151,-37.7996
"care facility",145.26266,-37.87
"care facility",145.28813,-38.1144
"care facility",145.34584,-37.91892
"care facility",145.03974,-37.88851
"recreational resource",143.88327,-37.65052
"care facility",145.17381,-37.83136
"care facility",145.03026,-37.69978
"recreational resource",144.56747,-37.65907
"care facility",144.93855,-37.81421
"care facility",144.92049,-37.70378
"care facility",145.47267,-38.06759
"care facility",144.94057,-37.72061
"care facility",144.95653,-37.70396
"care facility",145.00072,-37.81202
"care facility",144.89857,-37.80154
"care facility",144.90112,-37.80137
"care facility",145.11348,-37.78233
"care facility",145.29591,-37.86278
"care facility",144.90194,-37.75705
"care facility",144.70597,-37.85405
"care facility",145.70866,-37.19226
"care facility",145.0412,-37.824
"care facility",145.0405,-37.9115
"recreational resource",144.59695,-37.66481
"care facility",145.0399,-37.9909
"care facility",145.039,-37.75
"care facility",145.0378,-37.94759
"care facility",145.0373,-37.8039
"power facility",144.02488,-37.63519
"power facility",144.0365,-37.63236
"power facility",144.03693,-37.61748
"power facility",144.01326,-37.6033
"power facility",144.03093,-37.60352
"power facility",144.0188,-37.75303
"power facility",144.02147,-37.7502
"recreational resource",145.03613,-37.66748
"recreational resource",145.11508,-37.50967
"community venue",146.33032,-38.32029
"recreational resource",145.11229,-37.51481
"recreational resource",145.13788,-37.58327
"recreational resource",145.13997,-37.58777
"recreational resource",145.09666,-37.58735
"recreational resource",145.12033,-37.58893
"recreational resource",145.13568,-37.59049
"recreational resource",145.09988,-37.59202
"recreational resource",145.11995,-37.59178
"recreational resource",145.12806,-37.59231
"recreational resource",145.13334,-37.5952
"recreational resource",145.11782,-37.60389
"communication service",144.22462,-37.05441
"excavation site",144.19648,-37.05906
"recreational resource",145.11003,-37.60504
"communication service",145.57291,-37.07636
"communication service",145.57291,-37.07636
"landmark",143.96634,-38.56735
"power facility",144.01027,-37.64269
"recreational resource",144.96696,-37.83988
"recreational resource",144.96419,-37.84198
"power facility",144.04641,-37.63664
"community venue",145.90768,-38.44447
"recreational resource",145.08386,-37.86256
"recreational resource",144.3368,-38.09109
"recreational resource",145.06314,-37.81117
"recreational resource",145.06202,-37.8082
"recreational resource",145.03048,-37.81135
"power facility",144.03163,-37.63352
"community venue",144.94998,-37.80326
"landmark",144.94694,-38.35448
"landmark",143.8645,-37.58091
"recreational resource",145.0623,-37.80899
"recreational resource",145.33594,-38.01573
"power facility",144.03032,-37.62999
"power facility",144.03501,-37.62125
"power facility",144.02928,-37.60573
"recreational resource",145.2635,-37.99736
"recreational resource",145.18049,-37.99753
"recreational resource",145.30743,-37.99824
"recreational resource",145.24869,-37.99998
"cultural centre",144.68225,-37.8769
"power facility",143.9775,-37.77298
"recreational resource",145.32569,-38.00677
"power facility",143.9917,-37.75704
"recreational resource",145.31323,-38.01213
"power facility",144.00741,-37.6466
"power facility",144.01933,-37.64272
"power facility",144.05439,-37.63678
"recreational resource",144.38767,-38.01708
"recreational resource",145.10445,-38.01975
"power facility",144.04515,-37.63009
"recreational resource",145.34272,-38.02157
"recreational resource",145.2508,-38.02222
"recreational resource",145.13705,-38.18354
"power facility",144.02814,-37.62372
"recreational resource",144.36952,-38.18208
"recreational resource",146.25293,-38.17833
"recreational resource",144.45454,-38.18828
"recreational resource",146.00531,-38.19012
"recreational resource",145.14482,-38.19654
"care facility",145.01141,-37.68223
"pipeline facility",146.08413,-38.52343
"care facility",145.0362,-37.9639
"place of worship",143.97361,-37.43202
"recreational resource",144.56331,-37.6823
"recreational resource",144.5894,-37.68577
"recreational resource",144.75382,-37.68974
"care facility",144.92386,-37.70801
"power facility",143.7733,-38.25879
"power facility",143.763,-38.23139
"power facility",143.80436,-38.2503
"power facility",143.76222,-38.23611
"care facility",144.35005,-38.10039
"recreational resource",145.12992,-37.723
"care facility",143.7035,-37.16849
"recreational resource",144.80279,-37.72754
"recreational resource",144.81908,-37.72761
"recreational resource",144.88095,-37.72852
"recreational resource",145.08735,-37.60291
"communication service",145.57291,-37.07636
"recreational resource",145.09174,-37.60956
"recreational resource",145.09708,-37.61042
"recreational resource",145.09552,-37.61313
"recreational resource",145.13064,-37.61463
"recreational resource",145.10095,-37.61518
"communication service",145.57291,-37.07636
"communication service",145.57291,-37.07636
"communication service",145.57291,-37.07636
"recreational resource",145.09559,-37.61794
"recreational resource",145.13229,-37.61728
"recreational resource",145.09483,-37.62548
"communication service",145.57291,-37.07636
"communication service",145.57291,-37.07636
"communication service",145.57291,-37.07636
"dumping ground",144.19328,-37.07776
"recreational resource",145.01294,-37.62341
"recreational resource",145.00926,-37.62555
"recreational resource",145.01492,-37.62695
"recreational resource",145.02567,-37.62795
"recreational resource",145.01324,-37.62822
"recreational resource",145.01559,-37.63012
"recreational resource",145.09242,-37.63024
"recreational resource",145.02578,-37.63192
"recreational resource",145.01735,-37.63301
"power facility",143.76376,-38.22543
"recreational resource",145.02073,-37.63631
"recreational resource",145.03838,-37.63642
"recreational resource",145.08846,-37.63841
"recreational resource",145.09935,-37.64741
"recreational resource",144.9969,-37.6626
"recreational resource",145.11899,-37.67875
"power facility",143.77298,-38.22308
"recreational resource",144.32336,-37.38982
"sport facility",145.15726,-37.67208
"recreational resource",144.96921,-37.40208
"sport facility",144.88737,-37.777
"recreational resource",144.97998,-37.47455
"recreational resource",144.58286,-37.48404
"recreational resource",144.59884,-37.49437
"sport facility",144.66579,-37.93343
"sport facility",145.21822,-37.97112
"recreational resource",145.26839,-37.53327
"recreational resource",145.2683,-37.53356
"power facility",143.75357,-38.26121
"recreational resource",144.98737,-37.82162
"communication service",143.83296,-37.54099
"communication service",144.70699,-37.94982
"communication service",144.65907,-37.89582
"care facility",145.0357,-37.8249
"communication service",144.88764,-37.67653
"communication service",145.16093,-37.90253
"commercial facility",144.36104,-38.14998
"cultural centre",144.57041,-38.17376
"communication service",145.11936,-37.51435
"recreational resource",145.19002,-38.11471
"recreational resource",145.19788,-38.11558
"education centre",145.93267,-38.1644
"recreational resource",145.15865,-38.11917
"communication service",144.90225,-37.86325
"communication service",143.97118,-38.33649
"communication service",143.98848,-38.24296
"recreational resource",144.35441,-38.12705
"recreational resource",145.2891,-38.13033
"recreational resource",146.53006,-38.18941
"power facility",143.77345,-38.25487
"recreational resource",146.12623,-38.3789
"recreational resource",144.82572,-38.40038
"landmark",146.1563,-38.40073
"recreational resource",145.8197,-38.43263
"landmark",143.97627,-38.55487
"recreational resource",145.71392,-38.6392
"landmark",146.56645,-38.19924
"recreational resource",145.03532,-38.21558
"recreational resource",145.26832,-37.97395
"recreational resource",145.07213,-37.97524
"power facility",143.77438,-38.24926
"recreational resource",145.21472,-37.94899
"recreational resource",145.20941,-37.95044
"recreational resource",145.05231,-37.95069
"storage facility",145.82144,-38.43036
"power facility",143.76453,-38.24211
"power facility",143.75492,-38.22223
"power facility",143.76428,-38.22093
"recreational resource",145.21917,-37.95456
"recreational resource",145.04629,-37.96148
"recreational resource",145.21256,-37.96408
"recreational resource",144.50922,-38.26276
"landmark",145.17519,-37.96539
"recreational resource",145.26848,-37.96571
"recreational resource",145.16222,-37.96622
"recreational resource",145.17824,-37.9663
"power facility",143.77324,-38.21945
"recreational resource",146.53206,-38.20202
"admin facility",145.30861,-37.89324
"power facility",143.75587,-38.21306
"power facility",143.77282,-38.21132
"recreational resource",145.1089,-38.0322
"recreational resource",145.33555,-38.03243
"recreational resource",145.27331,-38.03282
"recreational resource",145.26248,-37.86916
"recreational resource",145.33934,-38.03383
"recreational resource",145.12013,-38.03706
"landmark",144.67101,-37.93062
"communication service",143.85292,-38.08514
"education centre",143.83365,-37.55965
"recreational resource",146.47531,-37.19564
"communication service",145.03078,-37.60824
"communication service",145.27014,-37.74846
"communication service",145.59383,-38.60433
"communication service",144.52824,-37.35741
"communication service",146.21542,-37.53363
"recreational resource",143.67154,-37.02259
"landmark",145.24425,-37.52997
"communication service",145.53804,-37.78032
"education centre",144.92323,-37.7574
"education centre",143.73686,-37.0454
"education centre",142.95772,-37.2783
"education centre",144.96521,-37.80889
"education centre",145.51725,-37.65301
"education centre",145.34355,-38.0425
"cultural centre",144.52898,-37.35454
"place of worship",144.5342,-37.35263
"cultural centre",144.88246,-37.85333
"education centre",144.99184,-37.85297
"recreational resource",144.99203,-37.84991
"community venue",144.91359,-37.74022
"recreational resource",144.77539,-37.74499
"recreational resource",145.20092,-37.74506
"recreational resource",144.88252,-37.74539
"recreational resource",144.76706,-37.74601
"recreational resource",145.21621,-38.14031
"recreational resource",145.8491,-38.14098
"recreational resource",145.13186,-38.14403
"recreational resource",145.31128,-38.05275
"recreational resource",145.06396,-37.63323
"admin facility",146.39902,-37.11033
"landmark",146.42256,-37.11751
"recreational resource",145.25065,-38.05407
"recreational resource",145.13233,-38.0603
"recreational resource",145.08689,-37.68857
"recreational resource",145.28524,-38.06137
"recreational resource",145.04446,-37.69028
"recreational resource",145.32606,-38.06824
"recreational resource",144.98524,-37.66823
"landmark",145.48373,-38.07616
"recreational resource",145.12842,-37.79026
"recreational resource",145.24359,-37.79069
"recreational resource",145.12707,-37.5985
"recreational resource",145.03292,-37.61027
"recreational resource",145.16637,-37.79144
"recreational resource",144.7668,-37.79205
"recreational resource",144.52744,-37.35417
"recreational resource",144.45175,-37.24696
"recreational resource",145.13313,-37.68153
"recreational resource",145.08603,-37.65576
"recreational resource",145.04601,-37.69782
"recreational resource",145.12916,-37.6851
"recreational resource",145.15862,-37.79289
"recreational resource",145.08454,-37.6102
"recreational resource",145.10071,-37.64299
"recreational resource",145.03322,-37.6408
"recreational resource",145.07279,-37.6571
"recreational resource",145.11755,-37.51262
"recreational resource",145.0301,-37.67629
"recreational resource",145.03061,-37.64022
"recreational resource",145.15617,-37.69974
"recreational resource",145.13371,-38.04333
"recreational resource",144.98174,-37.79417
"recreational resource",145.03504,-37.79579
"recreational resource",143.84155,-37.52917
"recreational resource",143.83704,-37.53754
"recreational resource",143.8595,-37.54033
"recreational resource",143.81808,-37.54518
"recreational resource",143.88523,-37.55579
"recreational resource",144.72537,-37.5749
"recreational resource",143.8756,-37.57048
"recreational resource",143.88384,-37.57751
"recreational resource",143.72085,-37.58794
"recreational resource",144.99798,-37.67157
"recreational resource",145.04808,-37.69585
