"FTYPE","long","lat","categorization"
"OSM_cafe_dinein",144.90551,-37.74816,"FOI_individual"
"OSM_cafe_dinein",144.90139,-37.7465,"FOI_individual"
"OSM_cafe_dinein",144.89711,-37.74269,"FOI_individual"
"OSM_cafe_dinein",144.89363,-37.82001,"FOI_individual"
"OSM_cafe_dinein",144.90273,-37.85734,"FOI_individual"
"OSM_cafe_dinein",144.89685,-37.84289,"FOI_individual"
"OSM_cafe_dinein",144.89126,-37.74415,"FOI_individual"
"OSM_cafe_dinein",144.8912,-37.743,"FOI_individual"
"OSM_cafe_dinein",145.10971,-37.87912,"FOI_individual"
"OSM_cafe_dinein",145.10617,-37.88212,"FOI_individual"
"OSM_cafe_dinein",145.10234,-37.87976,"FOI_individual"
"OSM_cafe_dinein",145.0952,-37.88097,"FOI_individual"
"OSM_cafe_dinein",145.10492,-37.8818,"FOI_individual"
"OSM_cafe_dinein",145.10189,-37.88021,"FOI_individual"
"OSM_cafe_dinein",145.09701,-37.87664,"FOI_individual"
"OSM_cafe_dinein",145.26748,-38.48141,"FOI_individual"
"OSM_cafe_dinein",144.97503,-37.79265,"FOI_individual"
"OSM_cafe_dinein",145.0287,-37.68413,"FOI_individual"
"OSM_cafe_dinein",145.06047,-37.69407,"FOI_individual"
"OSM_cafe_dinein",144.79284,-37.92507,"FOI_individual"
"OSM_cafe_dinein",145.11477,-37.77377,"FOI_individual"
"OSM_cafe_dinein",145.10894,-37.86305,"FOI_individual"
"OSM_cafe_dinein",145.09816,-37.85346,"FOI_individual"
"OSM_cafe_dinein",145.11351,-37.85622,"FOI_individual"
"OSM_cafe_dinein",145.11301,-37.8606,"FOI_individual"
"OSM_cafe_dinein",145.10545,-37.86769,"FOI_individual"
"OSM_cafe_dinein",145.09915,-37.87308,"FOI_individual"
"OSM_cafe_dinein",145.14168,-37.87408,"FOI_individual"
"OSM_cafe_dinein",145.23655,-37.85087,"FOI_individual"
"OSM_cafe_dinein",145.23229,-37.84781,"FOI_individual"
"OSM_cafe_dinein",145.23268,-37.84766,"FOI_individual"
"OSM_cafe_dinein",145.23269,-37.84766,"FOI_individual"
"OSM_cafe_dinein",145.10969,-37.89721,"FOI_individual"
"OSM_cafe_dinein",145.1144,-37.89456,"FOI_individual"
"OSM_cafe_dinein",145.10436,-37.90615,"FOI_individual"
"OSM_cafe_dinein",145.11033,-37.90867,"FOI_individual"
"OSM_cafe_dinein",145.09809,-37.90258,"FOI_individual"
"OSM_cafe_dinein",145.09074,-37.89965,"FOI_individual"
"OSM_cafe_dinein",145.09072,-37.89979,"FOI_individual"
"OSM_cafe_dinein",145.09188,-37.9003,"FOI_individual"
