"FTYPE","long","lat","categorization"
"OSM_dirty_places",144.17314,-38.04494,"FOI_negative"
"OSM_dirty_places",144.98105,-37.41637,"FOI_negative"
"OSM_dirty_places",145.04592,-37.2029,"FOI_negative"
"OSM_dirty_places",145.91075,-37.23188,"FOI_negative"
"OSM_dirty_places",144.9684,-37.81768,"FOI_negative"
"OSM_dirty_places",145.1073,-37.93178,"FOI_negative"
"OSM_dirty_places",145.10385,-37.92641,"FOI_negative"
"OSM_dirty_places",144.95899,-37.80638,"FOI_negative"
"OSM_dirty_places",144.95661,-37.80615,"FOI_negative"
"OSM_dirty_places",145.0629,-37.90445,"FOI_negative"
"OSM_dirty_places",144.84975,-37.63137,"FOI_negative"
"OSM_dirty_places",144.84292,-37.63959,"FOI_negative"
"OSM_dirty_places",145.03744,-37.76867,"FOI_negative"
"OSM_dirty_places",144.46296,-37.25405,"FOI_negative"
"OSM_dirty_places",144.36032,-37.49634,"FOI_negative"
"OSM_dirty_places",145.38272,-37.66018,"FOI_negative"
"OSM_dirty_places",145.15991,-38.15227,"FOI_negative"
"OSM_dirty_places",145.10761,-37.76635,"FOI_negative"
"OSM_dirty_places",145.68645,-37.71288,"FOI_negative"
"OSM_dirty_places",145.68213,-37.70709,"FOI_negative"
"OSM_dirty_places",145.19853,-37.87834,"FOI_negative"
"OSM_dirty_places",145.19075,-37.88388,"FOI_negative"
"OSM_dirty_places",145.31694,-37.8876,"FOI_negative"
"OSM_dirty_places",145.61193,-37.78139,"FOI_negative"
"OSM_dirty_places",145.88655,-37.66958,"FOI_negative"
"OSM_dirty_places",145.88897,-37.66979,"FOI_negative"
"OSM_dirty_places",145.08512,-37.81342,"FOI_negative"
"OSM_dirty_places",145.30132,-37.96639,"FOI_negative"
"OSM_dirty_places",145.28521,-37.79876,"FOI_negative"
"OSM_dirty_places",145.47819,-38.55207,"FOI_negative"
"OSM_dirty_places",145.48887,-38.55828,"FOI_negative"
"OSM_dirty_places",145.09161,-37.87354,"FOI_negative"
"OSM_dirty_places",145.28603,-37.80138,"FOI_negative"
"OSM_dirty_places",145.65387,-37.7549,"FOI_negative"
"OSM_dirty_places",145.47515,-38.54855,"FOI_negative"
"OSM_dirty_places",145.49296,-38.56013,"FOI_negative"
"OSM_dirty_places",144.19393,-38.39707,"FOI_negative"
"OSM_dirty_places",144.31639,-38.32641,"FOI_negative"
"OSM_dirty_places",144.26383,-38.33611,"FOI_negative"
"OSM_dirty_places",144.26251,-38.33638,"FOI_negative"
"OSM_dirty_places",145.68475,-37.75414,"FOI_negative"
"OSM_dirty_places",145.69593,-37.75091,"FOI_negative"
"OSM_dirty_places",145.68783,-37.75348,"FOI_negative"
"OSM_dirty_places",145.67968,-37.75524,"FOI_negative"
"OSM_dirty_places",144.31809,-38.33756,"FOI_negative"
"OSM_dirty_places",144.45249,-37.24931,"FOI_negative"
"OSM_dirty_places",145.73674,-37.74247,"FOI_negative"
"OSM_dirty_places",145.70754,-37.75448,"FOI_negative"
"OSM_dirty_places",145.64629,-37.75132,"FOI_negative"
"OSM_dirty_places",145.65038,-37.77365,"FOI_negative"
"OSM_dirty_places",145.17553,-37.9464,"FOI_negative"
"OSM_dirty_places",144.88585,-37.68929,"FOI_negative"
"OSM_dirty_places",144.93106,-37.78852,"FOI_negative"
"OSM_dirty_places",145.13514,-37.83047,"FOI_negative"
"OSM_dirty_places",144.98342,-37.80505,"FOI_negative"
"OSM_dirty_places",145.57627,-37.9206,"FOI_negative"
"OSM_dirty_places",145.57686,-37.9204,"FOI_negative"
"OSM_dirty_places",145.55113,-37.95169,"FOI_negative"
"OSM_dirty_places",145.22944,-37.85664,"FOI_negative"
"OSM_dirty_places",145.37049,-37.83429,"FOI_negative"
"OSM_dirty_places",145.86035,-37.31935,"FOI_negative"
"OSM_dirty_places",145.19479,-37.82771,"FOI_negative"
"OSM_dirty_places",145.86764,-37.81834,"FOI_negative"
"OSM_dirty_places",145.2692,-38.1305,"FOI_negative"
"OSM_dirty_places",145.2643,-38.13319,"FOI_negative"
"OSM_dirty_places",145.45798,-37.92951,"FOI_negative"
"OSM_dirty_places",145.45966,-37.9312,"FOI_negative"
"OSM_dirty_places",145.03889,-37.82083,"FOI_negative"
"OSM_dirty_places",145.35728,-37.87619,"FOI_negative"
"OSM_dirty_places",145.34692,-37.87573,"FOI_negative"
"OSM_dirty_places",145.18409,-37.76176,"FOI_negative"
"OSM_dirty_places",145.3461,-37.84561,"FOI_negative"
"OSM_dirty_places",145.50634,-38.06448,"FOI_negative"
"OSM_dirty_places",144.92187,-37.76703,"FOI_negative"
"OSM_dirty_places",145.10393,-37.94071,"FOI_negative"
"OSM_dirty_places",144.83182,-37.73403,"FOI_negative"
"OSM_dirty_places",144.32288,-37.38931,"FOI_negative"
"OSM_dirty_places",144.95298,-37.77471,"FOI_negative"
"OSM_dirty_places",144.77723,-37.77261,"FOI_negative"
"OSM_dirty_places",144.14921,-37.34321,"FOI_negative"
"OSM_dirty_places",144.15142,-37.34356,"FOI_negative"
"OSM_dirty_places",144.9695,-37.80975,"FOI_negative"
"OSM_dirty_places",144.96572,-37.80894,"FOI_negative"
"OSM_dirty_places",145.07638,-37.76279,"FOI_negative"
"OSM_dirty_places",144.46671,-37.60941,"FOI_negative"
"OSM_dirty_places",145.05336,-37.20353,"FOI_negative"
"OSM_dirty_places",145.43433,-38.43801,"FOI_negative"
"OSM_dirty_places",145.67272,-37.94666,"FOI_negative"
"OSM_dirty_places",144.99339,-37.80394,"FOI_negative"
"OSM_dirty_places",145.81126,-37.98056,"FOI_negative"
"OSM_dirty_places",145.06023,-37.86071,"FOI_negative"
"OSM_dirty_places",144.75285,-38.36142,"FOI_negative"
"OSM_dirty_places",144.92453,-37.76624,"FOI_negative"
"OSM_dirty_places",145.20338,-37.807,"FOI_negative"
"OSM_dirty_places",145.70599,-38.3685,"FOI_negative"
"OSM_dirty_places",144.41257,-38.00574,"FOI_negative"
"OSM_dirty_places",144.53183,-38.24225,"FOI_negative"
"OSM_dirty_places",145.29572,-38.11731,"FOI_negative"
"OSM_dirty_places",145.28267,-38.10634,"FOI_negative"
"OSM_dirty_places",145.54961,-37.95192,"FOI_negative"
"OSM_dirty_places",145.19364,-37.96501,"FOI_negative"
"OSM_dirty_places",145.4022,-37.87642,"FOI_negative"
"OSM_dirty_places",145.85506,-38.13581,"FOI_negative"
"OSM_dirty_places",145.84549,-38.0908,"FOI_negative"
"OSM_dirty_places",145.04197,-37.9187,"FOI_negative"
"OSM_dirty_places",145.39269,-37.47092,"FOI_negative"
"OSM_dirty_places",145.33975,-38.54347,"FOI_negative"
"OSM_dirty_places",145.76423,-38.34217,"FOI_negative"
"OSM_dirty_places",145.83015,-38.4417,"FOI_negative"
"OSM_dirty_places",145.12378,-37.56719,"FOI_negative"
"OSM_dirty_places",145.49036,-37.93584,"FOI_negative"
"OSM_dirty_places",145.57225,-37.68553,"FOI_negative"
"OSM_dirty_places",145.88654,-37.66966,"FOI_negative"
"OSM_dirty_places",145.0445,-38.42739,"FOI_negative"
"OSM_dirty_places",145.0016,-37.88882,"FOI_negative"
"OSM_dirty_places",145.41667,-37.60473,"FOI_negative"
"OSM_dirty_places",144.93847,-37.81239,"FOI_negative"
"OSM_dirty_places",145.49234,-37.93223,"FOI_negative"
"OSM_dirty_places",145.55452,-37.95339,"FOI_negative"
"OSM_dirty_places",145.03751,-38.21927,"FOI_negative"
"OSM_dirty_places",145.64214,-37.59144,"FOI_negative"
"OSM_dirty_places",145.12228,-38.14269,"FOI_negative"
"OSM_dirty_places",144.83079,-37.8707,"FOI_negative"
"OSM_dirty_places",144.82885,-37.87029,"FOI_negative"
"OSM_dirty_places",145.11603,-37.51438,"FOI_negative"
"OSM_dirty_places",145.10837,-37.68768,"FOI_negative"
"OSM_dirty_places",145.73644,-37.54273,"FOI_negative"
"OSM_dirty_places",145.77229,-37.52977,"FOI_negative"
"OSM_dirty_places",145.51669,-37.65383,"FOI_negative"
"OSM_dirty_places",145.75325,-37.35593,"FOI_negative"
"OSM_dirty_places",145.83083,-37.48388,"FOI_negative"
"OSM_dirty_places",145.02928,-37.7391,"FOI_negative"
"OSM_dirty_places",145.03037,-37.73807,"FOI_negative"
"OSM_dirty_places",145.03071,-37.73913,"FOI_negative"
"OSM_dirty_places",145.04664,-37.695,"FOI_negative"
"OSM_dirty_places",145.07384,-37.49613,"FOI_negative"
"OSM_dirty_places",145.0418,-37.76853,"FOI_negative"
"OSM_dirty_places",145.00284,-37.9385,"FOI_negative"
"OSM_dirty_places",145.02392,-37.82785,"FOI_negative"
"OSM_dirty_places",145.1323,-37.91058,"FOI_negative"
"OSM_dirty_places",145.52257,-37.65307,"FOI_negative"
"OSM_dirty_places",145.53505,-37.62824,"FOI_negative"
"OSM_dirty_places",145.10113,-37.92007,"FOI_negative"
"OSM_dirty_places",144.37372,-38.18313,"FOI_negative"
"OSM_dirty_places",145.21136,-37.81184,"FOI_negative"
"OSM_dirty_places",144.98759,-37.75908,"FOI_negative"
"OSM_dirty_places",144.98754,-37.75908,"FOI_negative"
"OSM_dirty_places",144.17922,-37.87789,"FOI_negative"
"OSM_dirty_places",145.10255,-37.59495,"FOI_negative"
"OSM_dirty_places",144.43877,-37.67628,"FOI_negative"
"OSM_dirty_places",145.23633,-37.81227,"FOI_negative"
"OSM_dirty_places",145.13207,-38.15337,"FOI_negative"
"OSM_dirty_places",145.12943,-38.15334,"FOI_negative"
"OSM_dirty_places",145.12706,-37.58693,"FOI_negative"
"OSM_dirty_places",145.74837,-37.51025,"FOI_negative"
"OSM_dirty_places",144.92262,-37.7622,"FOI_negative"
"OSM_dirty_places",145.03356,-37.98589,"FOI_negative"
"OSM_dirty_places",145.12709,-38.37409,"FOI_negative"
"OSM_dirty_places",144.67935,-37.46451,"FOI_negative"
"OSM_dirty_places",145.34523,-37.81197,"FOI_negative"
"OSM_dirty_places",145.24588,-37.82888,"FOI_negative"
"OSM_dirty_places",145.00096,-37.80073,"FOI_negative"
"OSM_dirty_places",144.9168,-37.70604,"FOI_negative"
"OSM_dirty_places",145.28302,-38.13776,"FOI_negative"
"OSM_dirty_places",145.00601,-37.76861,"FOI_negative"
"OSM_dirty_places",145.44463,-37.73196,"FOI_negative"
"OSM_dirty_places",145.54995,-37.64316,"FOI_negative"
"OSM_dirty_places",145.53696,-37.66879,"FOI_negative"
"OSM_dirty_places",145.761,-37.38057,"FOI_negative"
"OSM_dirty_places",145.75949,-37.37856,"FOI_negative"
"OSM_dirty_places",145.30723,-38.03423,"FOI_negative"
"OSM_dirty_places",144.90478,-37.86287,"FOI_negative"
"OSM_dirty_places",144.89368,-37.86781,"FOI_negative"
"OSM_dirty_places",144.12019,-37.39046,"FOI_negative"
"OSM_dirty_places",144.12136,-37.3376,"FOI_negative"
"OSM_dirty_places",144.3259,-37.37068,"FOI_negative"
"OSM_dirty_places",144.97537,-37.79746,"FOI_negative"
"OSM_dirty_places",145.29192,-37.66119,"FOI_negative"
"OSM_dirty_places",145.02145,-37.75131,"FOI_negative"
"OSM_dirty_places",145.34127,-38.21575,"FOI_negative"
"OSM_dirty_places",145.04226,-37.74956,"FOI_negative"
"OSM_dirty_places",145.0418,-37.7492,"FOI_negative"
"OSM_dirty_places",144.96569,-37.82046,"FOI_negative"
"OSM_dirty_places",145.31178,-37.80323,"FOI_negative"
"OSM_dirty_places",144.9827,-37.84527,"FOI_negative"
"OSM_dirty_places",145.18474,-37.76712,"FOI_negative"
"OSM_dirty_places",145.09799,-37.63559,"FOI_negative"
"OSM_dirty_places",144.26448,-38.11293,"FOI_negative"
"OSM_dirty_places",145.88728,-37.55874,"FOI_negative"
